x0000,y0000
298733.4669338677,-0.329472
298734.4689378758,-0.329472
298735.4709418837,-0.54912
298736.4729458918,-0.622336
298737.4749498998,-0.567424
298738.4769539078,-0.567424
298739.4789579159,-0.567424
298740.4809619238,-0.713856
298741.4829659319,-0.713856
298742.4849699399,-0.512512
298743.4869739479,-0.512512
298744.4889779559,-0.475904
298745.4909819639,-0.695552
298746.492985972,-0.695552
298747.49498998,-0.695552
298748.496993988,-0.494208
298749.498997996,-0.494208
298750.501002004,-0.494208
298751.503006012,-0.439296
298752.5050100200,-0.750464
298753.5070140280,-0.54912
298754.5090180361,-0.530816
298755.5110220441,-0.787072
298756.5130260521,-0.64064
298757.5150300601,-0.64064
298758.5170340681,-0.585728
298759.5190380762,-0.585728
298760.5210420841,-0.585728
298761.5230460922,-0.585728
298762.5250501002,-0.64064
298763.5270541082,-0.64064
298764.5290581163,-0.64064
298765.5310621242,-0.604032
298766.5330661323,-0.439296
298767.5350701403,-0.54912
298768.5370741483,-0.494208
298769.5390781563,-0.494208
298770.5410821643,-0.494208
298771.5430861724,-0.475904
298772.5450901804,-0.475904
298773.5470941884,-0.420992
298774.5490981964,-0.54912
298775.5511022044,-0.622336
298776.5531062124,-0.585728
298777.5551102204,-0.585728
298778.5571142284,-0.585728
298779.5591182365,-0.530816
298780.5611222445,-0.512512
298781.5631262525,-0.530816
298782.5651302605,-0.494208
298783.5671342685,-0.530816
298784.5691382766,-0.512512
298785.5711422845,-0.439296
298786.5731462926,-0.713856
298787.5751503006,-0.750464
298788.5771543086,-0.750464
298789.5791583167,-0.841984
298790.5811623246,-0.841984
298791.5831663327,-0.622336
298792.5851703407,-0.622336
298793.5871743487,-0.09152
298794.5891783567,-0.09152
298795.5911823647,-0.9152
298796.5931863727,-0.896896
298797.5951903808,-1.061632
298798.5971943888,-0.750464
298799.5991983968,-0.750464
298800.6012024048,-0.750464
298801.6032064128,-0.73216
298802.6052104209,-0.585728
298803.6072144288,-0.585728
298804.6092184369,-0.750464
298805.6112224449,-1.134848
298806.6132264529,-1.043328
298807.6152304609,-1.043328
298808.6172344689,-0.970112
298809.619238477,-0.970112
298810.621242485,-0.878592
298811.623246493,-0.878592
298812.625250501,-0.713856
298813.627254509,-0.82368
298814.6292585171,-1.134848
298815.6312625250,-1.134848
298816.6332665331,-1.061632
298817.6352705411,-1.061632
298818.6372745491,-0.439296
298819.6392785571,-0.604032
298820.6412825651,-0.951808
298821.6432865731,-0.951808
298822.6452905812,-0.82368
298823.6472945892,-1.079936
298824.6492985972,-0.713856
298825.6513026052,-0.713856
298826.6533066132,-0.713856
298827.6553106213,-0.677248
298828.6573146292,-1.171456
298829.6593186373,-1.153152
298830.6613226453,-0.988416
298831.6633266533,-0.805376
298832.6653306613,-0.787072
298833.6673346693,-0.787072
298834.6693386774,-0.604032
298835.6713426854,-0.604032
298836.6733466934,-0.988416
298837.6753507014,-0.970112
298838.6773547094,-1.025024
298839.6793587175,-1.116544
298840.6813627254,-1.116544
298841.6833667335,-1.116544
298842.6853707415,-0.567424
298843.6873747495,-0.567424
298844.6893787575,-1.025024
298845.6913827655,-1.061632
298846.6933867735,-1.061632
298847.6953907816,-0.970112
298848.6973947896,-1.28128
298849.6993987976,-1.28128
298850.7014028056,-1.00672
298851.7034068136,-1.28128
298852.7054108217,-1.116544
298853.7074148296,-1.116544
298854.7094188377,-1.079936
298855.7114228457,-1.079936
298856.7134268537,-1.079936
298857.7154308617,-1.116544
298858.7174348697,-0.951808
298859.7194388778,-1.171456
298860.7214428858,-1.153152
298861.7234468938,-1.153152
298862.7254509018,-1.116544
298863.7274549098,-1.153152
298864.7294589179,-1.153152
298865.7314629258,-1.00672
298866.7334669339,-1.00672
298867.7354709419,-1.043328
298868.7374749499,-1.317888
298869.7394789579,-1.244672
298870.7414829659,-1.18976
298871.7434869739,-1.262976
298872.745490982,-1.043328
298873.74749499,-1.116544
298874.749498998,-1.116544
298875.7515030060,-1.244672
298876.753507014,-1.079936
298877.7555110221,-1.208064
298878.7575150300,-1.09824
298879.7595190381,-1.09824
298880.7615230461,-1.09824
298881.7635270541,-1.09824
298882.7655310621,-1.09824
298883.7675350701,-1.09824
298884.7695390782,-1.262976
298885.7715430862,-1.244672
298886.7735470942,-1.134848
298887.7755511022,-1.134848
298888.7775551102,-1.025024
298889.7795591182,-1.18976
298890.7815631262,-1.00672
298891.7835671343,-1.00672
298892.7855711423,-1.134848
298893.7875751503,-1.061632
298894.7895791583,-1.208064
298895.7915831663,-1.09824
298896.7935871743,-1.061632
298897.7955911824,-0.9152
298898.7975951904,-1.134848
298899.7995991984,-1.134848
298900.8016032064,-1.244672
298901.8036072144,-1.18976
298902.8056112225,-1.00672
298903.8076152304,-0.896896
298904.8096192385,-1.079936
298905.8116232465,-0.951808
298906.8136272545,-0.951808
298907.8156312626,-1.18976
298908.8176352705,-0.860288
298909.8196392786,-0.933504
298910.8216432866,-0.82368
298911.8236472946,-0.82368
298912.8256513026,-0.933504
298913.8276553106,-0.988416
298914.8296593186,-1.00672
298915.8316633267,-1.00672
298916.8336673347,-1.00672
298917.8356713427,-1.134848
298918.8376753507,-1.134848
298919.8396793587,-1.134848
298920.8416833667,-1.134848
298921.8436873747,-0.841984
298922.8456913828,-0.841984
298923.8476953908,-0.841984
298924.8496993988,-0.841984
298925.8517034068,-1.061632
298926.8537074148,-0.896896
298927.8557114229,-0.896896
298928.8577154308,-0.82368
298929.8597194389,-1.025024
298930.8617234469,-0.896896
298931.8637274549,-0.896896
298932.865731463,-0.896896
298933.8677354709,-0.805376
298934.869739479,-0.841984
298935.871743487,-1.043328
298936.873747495,-0.896896
298937.875751503,-0.896896
298938.877755511,-0.896896
298939.879759519,-0.896896
298940.8817635271,-0.878592
298941.8837675351,-0.878592
298942.8857715431,-0.896896
298943.8877755511,-0.878592
298944.8897795591,-0.878592
298945.8917835671,-0.878592
298946.8937875751,-0.878592
298947.8957915832,-0.787072
298948.8977955912,-0.787072
298949.8997995992,-1.00672
298950.9018036072,-1.00672
298951.9038076152,-1.00672
298952.9058116233,-0.878592
298953.9078156312,-0.988416
298954.9098196393,-0.988416
298955.9118236473,-0.695552
298956.9138276553,-0.695552
298957.9158316634,-1.043328
298958.9178356713,-1.043328
298959.9198396794,-1.025024
298960.9218436874,-0.805376
298961.9238476954,-0.713856
298962.9258517034,-0.933504
298963.9278557114,-0.933504
298964.9298597194,-0.951808
298965.9318637275,-0.951808
298966.9338677355,-0.9152
298967.9358717435,-0.9152
298968.9378757515,-0.988416
298969.9398797595,-0.750464
298970.9418837675,-0.841984
298971.9438877755,-0.841984
298972.9458917836,-0.805376
298973.9478957916,-0.805376
298974.9498997996,-0.933504
298975.9519038076,-0.933504
298976.9539078156,-1.09824
298977.9559118237,-0.970112
298978.9579158316,-0.841984
298979.9599198397,-0.841984
298980.9619238477,-1.061632
298981.9639278557,-1.061632
298982.9659318637,-1.061632
298983.9679358717,-0.988416
298984.9699398798,-1.025024
298985.9719438878,-1.025024
298986.9739478958,-0.9152
298987.9759519038,-0.9152
298988.9779559118,-0.82368
298989.9799599198,-0.82368
298990.9819639279,-0.860288
298991.9839679359,-0.896896
298992.9859719439,-0.896896
298993.9879759519,-0.896896
298994.9899799599,-0.9152
298995.9919839679,-0.9152
298996.9939879759,-0.988416
298997.995991984,-0.750464
298998.997995992,-0.750464
299000.,-0.860288
