x0000,y0000
253500.,9.572992
253501.002004008,9.51808
253502.0040080160,9.572992
253503.0060120240,9.536384
253504.0080160321,9.536384
253505.0100200401,9.591296
253506.0120240481,9.591296
253507.0140280561,9.591296
253508.0160320641,9.591296
253509.0180360721,9.591296
253510.0200400802,9.591296
253511.0220440882,9.591296
253512.0240480962,9.572992
253513.0260521042,9.51808
253514.0280561122,9.6096
253515.0300601202,9.6096
253516.0320641283,9.536384
253517.0340681363,9.536384
253518.0360721443,9.536384
253519.0380761523,9.536384
253520.0400801603,9.591296
253521.0420841683,9.591296
253522.0440881764,9.627904
253523.0460921844,9.51808
253524.0480961924,9.51808
253525.0501002004,9.51808
253526.0521042084,9.664512
253527.0541082164,9.6096
253528.0561122244,9.6096
253529.0581162325,9.6096
253530.0601202405,9.463168
253531.0621242485,9.463168
253532.0641282565,9.554688
253533.0661322645,9.572992
253534.0681362725,9.572992
253535.0701402806,9.536384
253536.0721442886,9.572992
253537.0741482966,9.536384
253538.0761523046,9.536384
253539.0781563126,9.591296
253540.0801603206,9.536384
253541.0821643287,9.536384
253542.0841683367,9.536384
253543.0861723447,9.51808
253544.0881763527,9.51808
253545.0901803607,9.51808
253546.0921843687,9.572992
253547.0941883768,9.572992
253548.0961923848,9.536384
253549.0981963928,9.463168
253550.1002004008,9.51808
253551.1022044088,9.627904
253552.1042084168,9.536384
253553.1062124248,9.554688
253554.1082164329,9.554688
253555.1102204409,9.554688
253556.1122244489,9.6096
253557.1142284569,9.499776
253558.1162324649,9.554688
253559.1182364729,9.591296
253560.120240481,9.554688
253561.122244489,9.51808
253562.124248497,9.572992
253563.126252505,9.554688
253564.1282565130,9.627904
253565.1302605211,9.627904
253566.1322645291,9.572992
253567.1342685371,9.51808
253568.1362725451,9.499776
253569.1382765531,9.536384
253570.1402805611,9.536384
253571.1422845691,9.664512
253572.1442885772,9.664512
253573.1462925852,9.664512
253574.1482965932,9.591296
253575.1503006012,9.51808
253576.1523046092,9.51808
253577.1543086172,9.536384
253578.1563126252,9.51808
253579.1583166333,9.591296
253580.1603206413,9.591296
253581.1623246493,9.51808
253582.1643286573,9.6096
253583.1663326653,9.6096
253584.1683366733,9.6096
