x0000,y0000
253600.2004008016,-12.190464
253601.2024048096,-12.044032
253602.2044088176,-12.044032
253603.2064128256,-11.934208
253604.2084168337,-12.190464
253605.2104208417,-12.190464
253606.2124248497,-12.190464
253607.2144288577,-12.190464
253608.2164328657,-12.17216
253609.2184368738,-12.190464
253610.2204408818,-12.190464
253611.2224448898,-12.190464
253612.2244488978,-12.190464
253613.2264529058,-12.190464
253614.2284569138,-12.190464
253615.2304609219,-12.190464
253616.2324649299,-12.190464
253617.2344689379,-11.787776
253618.2364729459,-11.915904
253619.2384769539,-12.098944
253620.2404809619,-11.934208
253621.2424849699,-11.915904
253622.2444889779,-12.025728
253623.246492986,-12.025728
253624.248496994,-12.025728
253625.250501002,-12.025728
253626.2525050100,-19.58528
253627.2545090180,-19.548672
253628.2565130260,-19.548672
253629.2585170341,-19.603584
253630.2605210421,-19.841536
253631.2625250501,-19.457152
253632.2645290581,-19.457152
253633.2665330661,-19.457152
253634.2685370742,-19.457152
253635.2705410822,-19.640192
253636.2725450902,-19.512064
253637.2745490982,-19.695104
253638.2765531062,-19.530368
253639.2785571142,-19.365632
253640.2805611223,-19.58528
253641.2825651303,-19.457152
253642.2845691383,-19.530368
253643.2865731463,-19.530368
253644.2885771543,-19.548672
253645.2905811623,-19.804928
253646.2925851703,-19.804928
253647.2945891783,-19.548672
253648.2965931864,-19.347328
253649.2985971944,-19.530368
253650.3006012024,-19.530368
253651.3026052104,-19.457152
253652.3046092184,-19.603584
253653.3066132265,-19.40224
253654.3086172345,-19.603584
253655.3106212425,-19.512064
253656.3126252505,-19.640192
253657.3146292585,-19.566976
253658.3166332665,-19.566976
253659.3186372746,-19.566976
253660.3206412826,-19.512064
253661.3226452906,-19.475456
253662.3246492986,-19.475456
253663.3266533066,-19.475456
253664.3286573146,-19.31072
253665.3306613227,-19.49376
253666.3326653307,-19.49376
253667.3346693387,-19.49376
253668.3366733467,-19.237504
253669.3386773547,-19.457152
253670.3406813627,-19.548672
253671.3426853707,-19.347328
253672.3446893787,-19.475456
253673.3466933868,-19.383936
253674.3486973948,-19.329024
253675.3507014028,-19.31072
253676.3527054108,-19.31072
253677.3547094188,-19.365632
253678.3567134269,-19.58528
253679.3587174349,-19.420544
253680.3607214429,-19.640192
253681.3627254509,-19.438848
253682.3647294589,-19.347328
253683.3667334669,-19.640192
253684.368737475,-19.58528
253685.370741483,-19.457152
253686.372745491,-19.457152
253687.374749499,-19.347328
253688.376753507,-19.457152
253689.3787575150,-19.40224
253690.3807615230,-19.383936
253691.3827655311,-19.512064
253692.3847695391,-19.40224
253693.3867735471,-19.420544
253694.3887775551,-19.420544
253695.3907815631,-19.548672
253696.3927855711,-19.457152
253697.3947895791,-19.658496
253698.3967935872,-19.658496
253699.3987975952,-19.658496
253700.4008016032,-19.40224
253701.4028056112,-19.58528
253702.4048096192,-19.512064
253703.4068136273,-19.512064
253704.4088176353,-19.438848
253705.4108216433,-19.438848
253706.4128256513,-19.40224
253707.4148296593,-19.40224
253708.4168336673,-19.40224
253709.4188376754,-19.383936
253710.4208416834,-19.200896
253711.4228456914,-19.438848
253712.4248496994,-19.292416
253713.4268537074,-19.420544
253714.4288577154,-19.40224
253715.4308617234,-19.475456
253716.4328657315,-19.49376
253717.4348697395,-19.49376
253718.4368737475,-19.49376
253719.4388777555,-19.292416
253720.4408817635,-19.292416
253721.4428857715,-19.292416
253722.4448897796,-19.438848
253723.4468937876,-19.438848
253724.4488977956,-19.438848
253725.4509018036,-19.438848
253726.4529058116,-19.145984
253727.4549098196,-19.329024
253728.4569138277,-19.457152
253729.4589178357,-19.457152
253730.4609218437,-19.347328
253731.4629258517,-19.457152
253732.4649298597,-19.31072
253733.4669338677,-19.31072
253734.4689378758,-19.49376
253735.4709418838,-19.457152
253736.4729458918,-19.31072
253737.4749498998,-19.182592
253738.4769539078,-19.091072
253739.4789579158,-18.94464
253740.4809619238,-19.091072
253741.4829659318,-19.091072
253742.4849699399,-19.164288
253743.4869739479,-19.365632
253744.4889779559,-19.603584
253745.4909819639,-19.603584
253746.4929859719,-19.383936
253747.49498998,-19.695104
253748.496993988,-19.695104
253749.498997996,-19.548672
253750.5010020040,-19.548672
253751.5030060120,-19.12768
253752.5050100200,-19.933056
253753.5070140281,-19.49376
253754.5090180361,-19.530368
253755.5110220441,-19.420544
253756.5130260521,-19.420544
253757.5150300601,-20.189312
253758.5170340682,-19.933056
253759.5190380762,-20.116096
253760.5210420842,-19.40224
253761.5230460922,-19.40224
253762.5250501002,-19.091072
253763.5270541082,-19.091072
253764.5290581162,-19.329024
253765.5310621242,-19.438848
253766.5330661323,-19.987968
253767.5350701403,-19.987968
253768.5370741483,-19.969664
253769.5390781563,-19.969664
253770.5410821643,-19.969664
253771.5430861723,-19.969664
253772.5450901804,-19.969664
253773.5470941884,-18.962944
253774.5490981964,-19.420544
253775.5511022044,-19.731712
253776.5531062124,-19.731712
253777.5551102204,-19.731712
253778.5571142285,-19.383936
253779.5591182365,-19.383936
253780.5611222445,-19.072768
253781.5631262525,-19.713408
253782.5651302605,-19.658496
253783.5671342685,-19.182592
253784.5691382766,-19.6768
253785.5711422846,-19.85984
253786.5731462926,-20.445568
253787.5751503006,-20.244224
253788.5771543086,-19.457152
253789.5791583166,-18.743296
253790.5811623246,-19.072768
253791.5831663327,-19.182592
253792.5851703407,-19.621888
253793.5871743487,-19.182592
253794.5891783567,-19.182592
253795.5911823647,-19.182592
253796.5931863727,-20.171008
253797.5951903808,-19.786624
253798.5971943888,-19.145984
253799.5991983968,-18.981248
253800.6012024048,-19.274112
253801.6032064128,-19.804928
253802.6052104209,-19.621888
253803.6072144289,-19.347328
253804.6092184369,-19.731712
253805.6112224449,-19.914752
253806.6132264529,-20.04288
253807.6152304609,-19.457152
253808.6172344689,-19.145984
253809.619238477,-19.145984
253810.621242485,-18.908032
253811.623246493,-18.908032
253812.625250501,-19.109376
253813.6272545090,-19.164288
253814.6292585170,-19.2192
253815.6312625250,-19.12768
253816.6332665331,-19.12768
253817.6352705411,-19.12768
253818.6372745491,-19.182592
253819.6392785571,-19.182592
253820.6412825651,-18.981248
253821.6432865731,-19.329024
253822.6452905812,-19.329024
253823.6472945892,-19.329024
253824.6492985972,-19.091072
253825.6513026052,-18.999552
253826.6533066132,-18.94464
253827.6553106213,-19.054464
253828.6573146293,-18.981248
253829.6593186373,-19.017856
253830.6613226453,-19.145984
253831.6633266533,-18.908032
253832.6653306613,-18.962944
253833.6673346693,-19.017856
253834.6693386773,-19.017856
253835.6713426854,-19.017856
253836.6733466934,-19.017856
253837.6753507014,-19.072768
253838.6773547094,-18.871424
253839.6793587174,-18.743296
253840.6813627254,-19.03616
253841.6833667335,-19.31072
253842.6853707415,-18.94464
253843.6873747495,-18.94464
253844.6893787575,-18.94464
253845.6913827655,-19.12768
253846.6933867735,-18.926336
253847.6953907816,-18.85312
253848.6973947896,-19.091072
253849.6993987976,-18.999552
253850.7014028056,-18.85312
253851.7034068136,-19.2192
253852.7054108217,-18.908032
253853.7074148297,-19.072768
253854.7094188377,-19.12768
253855.7114228457,-18.889728
253856.7134268537,-18.926336
253857.7154308617,-18.779904
253858.7174348697,-18.926336
253859.7194388777,-18.926336
253860.7214428858,-18.926336
253861.7234468938,-18.816512
253862.7254509018,-18.94464
253863.7274549098,-18.706688
253864.7294589178,-18.706688
253865.7314629258,-18.21248
253866.7334669339,-18.267392
253867.7354709419,-18.230784
253868.7374749499,-18.21248
253869.7394789579,-18.194176
253870.7414829659,-18.230784
253871.743486974,-18.230784
253872.745490982,-18.413824
253873.74749499,-18.413824
253874.749498998,-18.413824
253875.751503006,-18.413824
253876.7535070140,-18.066048
253877.7555110221,-18.249088
253878.7575150301,-18.011136
253879.7595190381,-18.230784
253880.7615230461,-18.194176
253881.7635270541,-18.175872
253882.7655310621,-18.175872
253883.7675350701,-18.011136
253884.7695390781,-18.102656
253885.7715430862,-18.304
253886.7735470942,-18.304
253887.7755511022,-18.468736
253888.7775551102,-18.468736
253889.7795591182,-18.541952
253890.7815631262,-18.432128
253891.7835671343,-18.432128
253892.7855711423,-18.432128
253893.7875751503,-18.194176
253894.7895791583,-18.450432
253895.7915831663,-18.450432
253896.7935871744,-18.523648
253897.7955911824,-18.633472
253898.7975951904,-18.633472
253899.7995991984,-18.175872
253900.8016032064,-17.590144
253901.8036072144,-17.681664
253902.8056112225,-17.370496
253903.8076152305,-17.66336
253904.8096192385,-17.66336
253905.8116232465,-17.608448
253906.8136272545,-17.608448
253907.8156312625,-17.48032
253908.8176352705,-17.425408
253909.8196392785,-17.425408
253910.8216432866,-17.516928
253911.8236472946,-17.590144
253912.8256513026,-17.3888
253913.8276553106,-17.48032
253914.8296593186,-17.48032
253915.8316633267,-17.48032
253916.8336673347,-17.443712
253917.8356713427,-17.443712
253918.8376753507,-17.553536
253919.8396793587,-17.553536
253920.8416833667,-17.407104
253921.8436873748,-17.3888
253922.8456913828,-17.645056
253923.8476953908,-17.645056
253924.8496993988,-17.370496
253925.8517034068,-17.370496
253926.8537074148,-17.370496
253927.8557114228,-17.626752
253928.8577154309,-17.48032
253929.8597194389,-17.462016
253930.8617234469,-17.462016
253931.8637274549,-17.425408
253932.8657314629,-17.48032
253933.8677354709,-17.48032
253934.8697394789,-17.462016
253935.871743487,-17.498624
253936.873747495,-17.462016
253937.8757515030,-17.608448
253938.8777555110,-17.370496
253939.8797595190,-17.48032
253940.8817635271,-17.48032
253941.8837675351,-17.443712
253942.8857715431,-17.443712
253943.8877755511,-17.150848
253944.8897795591,-17.425408
253945.8917835671,-17.278976
253946.8937875752,-17.278976
253947.8957915832,-17.553536
253948.8977955912,-17.3888
253949.8997995992,-17.3888
253950.9018036072,-17.57184
253951.9038076152,-17.57184
253952.9058116232,-17.57184
253953.9078156313,-17.370496
253954.9098196393,-17.370496
253955.9118236473,-17.443712
253956.9138276553,-17.352192
253957.9158316633,-17.608448
253958.9178356713,-17.608448
253959.9198396794,-17.608448
253960.9218436874,-17.590144
253961.9238476954,-17.553536
253962.9258517034,-17.315584
253963.9278557114,-17.443712
253964.9298597194,-17.443712
253965.9318637275,-17.352192
253966.9338677355,-17.315584
253967.9358717435,-17.443712
253968.9378757515,-17.443712
253969.9398797595,-17.333888
253970.9418837675,-17.169152
253971.9438877756,-17.169152
253972.9458917836,-17.407104
253973.9478957916,-17.462016
253974.9498997996,-17.462016
253975.9519038076,-17.462016
253976.9539078156,-17.516928
253977.9559118236,-17.370496
253978.9579158317,-17.370496
253979.9599198397,-17.590144
253980.9619238477,-17.462016
253981.9639278557,-17.20576
253982.9659318637,-17.20576
253983.9679358717,-17.516928
253984.9699398798,-17.443712
253985.9719438878,-17.407104
253986.9739478958,-17.3888
253987.9759519038,-17.3888
253988.9779559118,-17.3888
253989.9799599198,-17.278976
253990.9819639279,-17.187456
253991.9839679359,-17.187456
253992.9859719439,-17.187456
253993.9879759519,-11.385088
253994.9899799599,-11.330176
253995.9919839679,-11.330176
253996.993987976,-11.330176
253997.995991984,-11.311872
253998.997995992,-11.311872
254000.,-11.330176
