x0000,y0000
298500.,10.25024
298501.0020040080,10.286848
298502.004008016,10.268544
298503.0060120241,10.25024
298504.0080160321,10.360064
298505.0100200401,10.305152
298506.0120240481,10.323456
298507.0140280561,10.25024
298508.0160320641,10.25024
298509.0180360721,10.268544
298510.0200400802,10.323456
298511.0220440882,10.25024
298512.0240480962,10.25024
298513.0260521042,10.268544
298514.0280561122,10.268544
298515.0300601202,10.195328
298516.0320641283,10.34176
298517.0340681363,10.268544
298518.0360721443,10.323456
298519.0380761523,10.286848
298520.0400801603,10.286848
298521.0420841684,10.213632
298522.0440881763,18.102656
298523.0460921844,18.102656
298524.0480961924,18.102656
298525.0501002004,18.102656
298526.0521042084,18.084352
298527.0541082164,18.139264
298528.0561122245,18.139264
298529.0581162325,18.139264
298530.0601202405,18.047744
298531.0621242485,18.066048
298532.0641282565,18.139264
298533.0661322645,17.992832
298534.0681362725,18.02944
298535.0701402806,17.974528
298536.0721442886,17.901312
298537.0741482966,18.02944
298538.0761523046,18.02944
298539.0781563126,18.02944
298540.0801603206,18.011136
298541.0821643287,18.084352
298542.0841683366,18.02944
298543.0861723447,18.011136
298544.0881763527,17.93792
298545.0901803607,18.011136
298546.0921843688,17.992832
298547.0941883767,17.992832
298548.0961923848,17.992832
298549.0981963928,17.992832
298550.1002004008,17.992832
298551.1022044088,18.011136
298552.1042084168,17.974528
298553.1062124249,17.919616
298554.1082164329,18.047744
298555.1102204409,17.901312
298556.1122244489,17.974528
298557.1142284569,17.974528
298558.1162324649,17.974528
298559.1182364729,17.901312
298560.120240481,17.974528
298561.122244489,17.919616
298562.124248497,17.883008
298563.126252505,17.974528
298564.1282565130,17.974528
298565.130260521,17.974528
298566.1322645291,17.974528
298567.1342685370,17.864704
298568.1362725451,17.883008
298569.1382765531,17.901312
298570.1402805611,17.919616
298571.1422845692,17.901312
298572.1442885771,17.8464
298573.1462925852,17.8464
298574.1482965932,17.8464
298575.1503006012,17.901312
298576.1523046092,17.864704
298577.1543086172,17.864704
